"Accession","Organism_Name","Organization","Org_location","Isolate","Molecule_type","Length","Nuc_Completeness","Country","Collection_Date","GenBank_Title","MMWRyear","MMWRweek","Collection_Season","Type","clade","G_clade"
"MZ516022.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","UU01A-0042-V02","ssRNA(-)",15275,"complete","Netherlands",2018-11-29,"Human respiratory syncytial virus B isolate UU01A-0042-V02, complete genome",2018,48,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"MZ516025.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","UU02-0005-V01","ssRNA(-)",15236,"complete","Netherlands",2017-11-17,"Human respiratory syncytial virus B isolate UU02-0005-V01, complete genome",2017,46,"2017/2018","B","B.D.4","GB5.0.4a"
"MZ516030.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","SE01A-0102-V02","ssRNA(-)",15276,"complete","Spain",2019-12-19,"Human respiratory syncytial virus B isolate SE01A-0102-V02, complete genome",2019,51,"2019/2020","B","B.D.4.1.1","GB5.0.5a"
"MZ516032.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","UU03-0037-V02","ssRNA(-)",15276,"complete","Netherlands",2017-12-04,"Human respiratory syncytial virus B isolate UU03-0037-V02, complete genome",2017,49,"2017/2018","B","B.D.4.1","GB5.0.5a"
"MZ516034.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","UU02-0028-D12","ssRNA(-)",15274,"complete","Netherlands",2018-01-11,"Human respiratory syncytial virus B isolate UU02-0028-D12, complete genome",2018,2,"2017/2018","B","B.D.4.1.1","GB5.0.5a"
"MZ516037.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","OX02-8304-D02","ssRNA(-)",15275,"complete","United Kingdom",2018-11-20,"Human respiratory syncytial virus B isolate OX02-8304-D02, complete genome",2018,47,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"MZ516041.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","UU02-0089-V01","ssRNA(-)",15274,"complete","Netherlands",2018-12-18,"Human respiratory syncytial virus B isolate UU02-0089-V01, complete genome",2018,51,"2018/2019","B","B.D.4.1","GB5.0.5a"
"MZ516042.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","OX02-8945-V01","ssRNA(-)",15275,"complete","United Kingdom",2019-11-06,"Human respiratory syncytial virus B isolate OX02-8945-V01, complete genome",2019,45,"2019/2020","B","B.D.4.1.1","GB5.0.5a"
"MZ516045.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","OX03-0015-V02","ssRNA(-)",15276,"complete","United Kingdom",2017-12-19,"Human respiratory syncytial virus B isolate OX03-0015-V02, complete genome",2017,51,"2017/2018","B","B.D.4.1","GB5.0.5a"
"MZ516049.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","OX02-9457-V01","ssRNA(-)",15275,"complete","United Kingdom",2020-01-27,"Human respiratory syncytial virus B isolate OX02-9457-V01, complete genome",2020,5,"2019/2020","B","B.D.4.1.1","GB5.0.5a"
"MZ516050.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","UU02-0039-D10","ssRNA(-)",15275,"partial","Netherlands",2018-01-24,"Human respiratory syncytial virus B isolate UU02-0039-D10, partial genome",2018,4,"2017/2018","B","B.D.4.1.1","GB5.0.5a"
"MZ516051.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","OX02-8301-V01","ssRNA(-)",15275,"complete","United Kingdom",2018-11-14,"Human respiratory syncytial virus B isolate OX02-8301-V01, complete genome",2018,46,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"MZ516054.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","SE02-0051-D03","ssRNA(-)",15276,"complete","Spain",2019-01-19,"Human respiratory syncytial virus B isolate SE02-0051-D03, complete genome",2019,3,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"MZ516056.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","SE01A-0133-V02","ssRNA(-)",15275,"complete","Spain",2020-01-14,"Human respiratory syncytial virus B isolate SE01A-0133-V02, complete genome",2020,3,"2019/2020","B","B.D.4.1.1","GB5.0.5a"
"MZ516059.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","UU03-0408-V02","ssRNA(-)",15268,"complete","Netherlands",2019-01-15,"Human respiratory syncytial virus B isolate UU03-0408-V02, complete genome",2019,3,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"MZ516060.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","UU02-0037-V01","ssRNA(-)",15274,"complete","Netherlands",2018-01-10,"Human respiratory syncytial virus B isolate UU02-0037-V01, complete genome",2018,2,"2017/2018","B","B.D.4.1.1","GB5.0.5a"
"MZ516061.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","OX02-8516-V01","ssRNA(-)",15278,"complete","United Kingdom",2018-11-05,"Human respiratory syncytial virus B isolate OX02-8516-V01, complete genome",2018,45,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"MZ516062.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","UU02-0063-V01","ssRNA(-)",15276,"complete","Netherlands",2018-12-12,"Human respiratory syncytial virus B isolate UU02-0063-V01, complete genome",2018,50,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"MZ516064.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","UU02-0048-D02","ssRNA(-)",15249,"partial","Netherlands",2018-02-09,"Human respiratory syncytial virus B isolate UU02-0048-D02, partial genome",2018,6,"2017/2018","B","B.D.4.1.1","GB5.0.5a"
"MZ516065.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","OX02-8342-V01","ssRNA(-)",15275,"complete","United Kingdom",2018-11-28,"Human respiratory syncytial virus B isolate OX02-8342-V01, complete genome",2018,48,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"MZ516079.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","UU03-0452-V02","ssRNA(-)",15268,"partial","Netherlands",2019-01-24,"Human respiratory syncytial virus B isolate UU03-0452-V02, partial genome",2019,4,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"MZ516081.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","OX02-8221-V01","ssRNA(-)",15275,"complete","United Kingdom",2019-11-09,"Human respiratory syncytial virus B isolate OX02-8221-V01, complete genome",2019,45,"2019/2020","B","B.D.4.1.1","GB5.0.5a"
"MZ516082.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","UU03-0022-V02","ssRNA(-)",15276,"complete","Netherlands",2017-12-18,"Human respiratory syncytial virus B isolate UU03-0022-V02, complete genome",2017,51,"2017/2018","B","B.D.4.1","GB5.0.5a"
"MZ516083.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","SE02-0050-D03","ssRNA(-)",15274,"complete","Spain",2019-01-01,"Human respiratory syncytial virus B isolate SE02-0050-D03, complete genome",2019,1,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"MZ516084.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","UU02-0044-D08","ssRNA(-)",15238,"partial","Netherlands",2018-02-02,"Human respiratory syncytial virus B isolate UU02-0044-D08, partial genome",2018,5,"2017/2018","B","B.D.4.1.1","GB5.0.5a"
"MZ516089.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","UU02-0028-D05","ssRNA(-)",15274,"complete","Netherlands",2018-01-04,"Human respiratory syncytial virus B isolate UU02-0028-D05, complete genome",2018,1,"2017/2018","B","B.D.4.1.1","GB5.0.5a"
"MZ516094.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","UU02-0051-D02","ssRNA(-)",15262,"complete","Netherlands",2018-03-28,"Human respiratory syncytial virus B isolate UU02-0051-D02, complete genome",2018,13,"2017/2018","B","B.D.4.1.1","GB5.0.5a"
"MZ516095.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","UU02-0084-V01","ssRNA(-)",15276,"complete","Netherlands",2018-12-07,"Human respiratory syncytial virus B isolate UU02-0084-V01, complete genome",2018,49,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"MZ516098.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","OX01A-8052-V02","ssRNA(-)",15276,"complete","United Kingdom",2018-11-30,"Human respiratory syncytial virus B isolate OX01A-8052-V02, complete genome",2018,48,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"MZ516101.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","OX02-8813-D02","ssRNA(-)",15275,"complete","United Kingdom",2018-10-25,"Human respiratory syncytial virus B isolate OX02-8813-D02, complete genome",2018,43,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"MZ516102.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","OX02-8541-V01","ssRNA(-)",15275,"complete","United Kingdom",2019-12-10,"Human respiratory syncytial virus B isolate OX02-8541-V01, complete genome",2019,50,"2019/2020","B","B.D.E.2","GB5.0.5a"
"MZ516104.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","UU02-0068-V01","ssRNA(-)",15231,"complete","Netherlands",2018-12-17,"Human respiratory syncytial virus B isolate UU02-0068-V01, complete genome",2018,51,"2018/2019","B","B.D.4.1","GB5.0.5a"
"MZ516105.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","OX02-8128-V01","ssRNA(-)",15276,"complete","United Kingdom",2019-02-05,"Human respiratory syncytial virus B isolate OX02-8128-V01, complete genome",2019,6,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"MZ516107.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","OX02-8372-V01","ssRNA(-)",15275,"complete","United Kingdom",2018-11-28,"Human respiratory syncytial virus B isolate OX02-8372-V01, complete genome",2018,48,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"MZ516109.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","OX02-8985-D04","ssRNA(-)",15232,"complete","United Kingdom",2018-10-29,"Human respiratory syncytial virus B isolate OX02-8985-D04, complete genome",2018,44,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"MZ516113.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","UU02-0152-V01","ssRNA(-)",15275,"complete","Netherlands",2019-11-22,"Human respiratory syncytial virus B isolate UU02-0152-V01, complete genome",2019,47,"2019/2020","B","B.D.4.1.1","GB5.0.5a"
"MZ516114.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","SE02-0005-V01","ssRNA(-)",15284,"complete","Spain",2019-01-04,"Human respiratory syncytial virus B isolate SE02-0005-V01, complete genome",2019,1,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"MZ516115.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","UU02-0029-D03","ssRNA(-)",15148,"partial","Netherlands",2018-01-05,"Human respiratory syncytial virus B isolate UU02-0029-D03, partial genome",2018,1,"2017/2018","B","B.D.4.1","GB5.0.5a"
"MZ516116.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","OX02-8832-D08","ssRNA(-)",15276,"complete","United Kingdom",2018-11-05,"Human respiratory syncytial virus B isolate OX02-8832-D08, complete genome",2018,45,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"MZ516119.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","UU02-0077-V01","ssRNA(-)",15276,"partial","Netherlands",2019-01-04,"Human respiratory syncytial virus B isolate UU02-0077-V01, partial genome",2019,1,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"MZ516121.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","OX02-8898-D02","ssRNA(-)",14988,"partial","United Kingdom",2018-12-01,"Human respiratory syncytial virus B isolate OX02-8898-D02, partial genome",2018,48,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"MZ516122.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","SE01A-0109-V02","ssRNA(-)",15276,"complete","Spain",2019-12-16,"Human respiratory syncytial virus B isolate SE01A-0109-V02, complete genome",2019,51,"2019/2020","B","B.D.4.1.1","GB5.0.5a"
"MZ516123.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","OX01A-8960-V02","ssRNA(-)",15275,"complete","United Kingdom",2019-12-31,"Human respiratory syncytial virus B isolate OX01A-8960-V02, complete genome",2020,1,"2019/2020","B","B.D.4.1.1","GB5.0.5a"
"MZ516125.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","OX02-8304-D04","ssRNA(-)",15275,"complete","United Kingdom",2018-11-22,"Human respiratory syncytial virus B isolate OX02-8304-D04, complete genome",2018,47,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"MZ516126.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","UU02-0006-D03","ssRNA(-)",15280,"complete","Netherlands",2017-11-20,"Human respiratory syncytial virus B isolate UU02-0006-D03, complete genome",2017,47,"2017/2018","B","B.D.4.1","GB5.0.5a"
"MZ516133.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","SE02-0050-D04","ssRNA(-)",15237,"partial","Spain",2019-01-02,"Human respiratory syncytial virus B isolate SE02-0050-D04, partial genome",2019,1,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"MZ516135.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","UU01A-0035-V02","ssRNA(-)",15271,"complete","Netherlands",2018-11-26,"Human respiratory syncytial virus B isolate UU01A-0035-V02, complete genome",2018,48,"2018/2019","B","B.D.E.2","GB5.0.5a"
"MZ516136.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","UU02-0064-V01","ssRNA(-)",14901,"partial","Netherlands",2018-12-13,"Human respiratory syncytial virus B isolate UU02-0064-V01, partial genome",2018,50,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"MZ516139.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","OX02-8714-V01","ssRNA(-)",15277,"complete","United Kingdom",2019-11-19,"Human respiratory syncytial virus B isolate OX02-8714-V01, complete genome",2019,47,"2019/2020","B","B.D.4.1.1","GB5.0.5a"
"MZ516140.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","SE01A-0123-V02","ssRNA(-)",15275,"complete","Spain",2019-12-30,"Human respiratory syncytial virus B isolate SE01A-0123-V02, complete genome",2020,1,"2019/2020","B","B.D.4.1.1","GB5.0.5a"
"MZ516141.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","UU02-0006-V01","ssRNA(-)",15277,"complete","Netherlands",2017-11-18,"Human respiratory syncytial virus B isolate UU02-0006-V01, complete genome",2017,46,"2017/2018","B","B.D.4.1","GB5.0.5a"
"MZ516143.1","Human respiratory syncytial virus B","Oxford Vaccine Group, Department of Paediatrics, University of Oxford","United Kingdom","SE01A-0135-V02","ssRNA(-)",15275,"complete","Spain",2019-12-30,"Human respiratory syncytial virus B isolate SE01A-0135-V02, complete genome",2020,1,"2019/2020","B","B.D.4.1.1","GB5.0.5a"
